Code_Postal;Diff_ConsoResidentiel;Diff_ConsoProfessionel;ConsoResidentielTotal;ConsoProfessionelTotal;Commune;Diff_ConsoIndustriel;ConsoIndustrielTotal;Diff_ConsoTertiaire;ConsoTertiaireTotal
44163;7222.506906;305.007777;49435.138721;6470.421618;Vair-sur-Loire;2274.005029;26999.119273;448.330067;2335.301590
44164;3153.832660;459.480260;36596.138477;8513.271845;Saint-Hilaire-de-Chaléons;2173.566875;11802.052368;952.270645;4204.730998
44165;2187.245870;199.738439;32894.447823;3180.252324;Saint-Hilaire-de-Clisson;999.681836;3116.018102;-8.028755;1039.119164
44166;0.000000;0.000000;0.000000;0.000000;Saint-Jean-de-Boiseau;60.681691;416.827245;466.236996;6131.899144
44168;2361.684238;256.824480;62436.309095;7042.719033;Saint-Joachim;-29.443263;423.630556;-405.967853;5572.807888
44169;-67100.738112;-15172.716820;36468.842539;7989.206302;Saint-Julien-de-Concelles;325.471365;3635.277074;22168.191450;104630.923711
44170;834.741267;111.936081;15732.572887;6766.455681;Saint-Julien-de-Vouvantes;23.892597;420.564723;186.317403;1152.111243
44171;2564.429290;-89.210747;32565.670958;2819.317044;Saint-Léger-les-Vignes;0.000000;0.000000;129.910883;667.275379
44172;-45914.647838;-14556.617642;119801.857436;34284.560726;Sainte-Luce-sur-Loire;2470.605560;21055.551982;4512.613277;91416.008404
44173;2648.896872;81.176801;33285.766183;4023.161320;Saint-Lumine-de-Clisson;-13.762836;241.849984;93.309151;1194.701980
44174;2466.422671;294.465864;34208.405939;6899.261058;Saint-Lumine-de-Coutais;140.713599;1005.413528;205.800462;2621.305298
44175;6822.392121;376.164975;89867.405415;9735.753966;Saint-Lyphard;-12.552266;33.962284;865.951631;6481.072072
44176;920.515303;115.965436;41810.005811;3758.249038;Saint-Malo-de-Guersac;78.294013;836.818214;-303.908925;2724.484932
44178;1365.993774;121.555973;45261.081718;7243.438157;Saint-Mars-de-Coutais;18.272719;501.021181;146.568320;1608.307957
44179;8181.417767;-272.979901;81359.451965;10599.638317;Saint-Mars-du-Désert;-352.340524;9550.894490;2220.303650;11383.114357
44180;1583.345334;250.695349;37939.263397;9166.029704;Saint-Mars-la-Jaille;-3688.855138;225095.789948;103.342828;23472.898061
44181;926.083212;-178.996875;17102.709291;3723.301689;Saint-Même-le-Tenu;0.000000;0.000000;-112.868421;1387.896101
44182;8827.769056;439.706122;125781.397549;20839.926186;Saint-Michel-Chef-Chef;-1751.828505;31696.094875;6017.411571;29818.607707
44183;4293.226344;305.242904;48714.762472;6897.320971;Saint-Molf;12.192998;511.791392;185.029148;3293.837628
44184;0.000000;0.000000;0.000000;0.000000;Saint-Nazaire;-7257.524058;627824.208227;88374.314696;552218.319970
44185;3229.911278;-658.483145;49119.922994;11974.413529;Saint-Nicolas-de-Redon;5102.820980;15073.018334;-81.325565;27611.320125
44186;10243.401430;6.113430;98955.794951;18896.059468;Sainte-Pazanne;-302.257367;7983.913215;3636.272172;23080.354069
44187;4110.262464;823.009889;71350.303764;18585.336351;Saint-Père-en-Retz;8026.617904;173227.375368;453.223963;8856.947808
44188;10990.005877;389.844814;142733.792377;31982.284239;Saint-Philbert-de-Grand-Lieu;2323.095502;12452.845270;14443.081284;36003.001154
44189;3984.617579;266.120522;36739.081079;3853.993372;Sainte-Reine-de-Bretagne;-129.564390;1749.120617;544.820295;2148.944058
44190;0.000000;0.000000;0.000000;0.000000;Saint-Sébastien-sur-Loire;2437.831388;39868.855868;3784.312480;153711.346792
44191;648.018118;-14.785583;12674.875321;4048.980833;Saint-Sulpice-des-Landes;2387.995037;5442.525243;-465.407438;1442.471218
44192;1918.286854;-93.826298;41172.064548;6141.600504;Saint-Viaud;1581.049837;8424.809729;3636.373285;8791.138781
44193;1855.161214;72.664009;25729.338625;4953.051434;Saint-Vincent-des-Landes;144.950423;1073.778672;774.766597;3161.388078
44194;-96602.136034;-21581.520240;19320.427207;4316.304048;Sautron;5072.960932;30241.228641;4791.479241;41197.238270
44195;8585.226090;2401.068147;123944.802350;29592.802611;Savenay;3865.605817;6055.543537;7202.086344;53484.503773
44196;1832.126380;288.050782;29659.254341;4838.230180;Sévérac;344.816429;372.605660;84.957125;804.935716
44197;3171.607304;30.832331;31662.783181;8702.501413;Sion-les-Mines;232.562602;232.562602;94.601935;230.547010
44198;-48473.384643;-12327.164197;56588.295535;14814.395227;Les Sorinières;1307.056691;11357.606702;6663.107090;45100.496127
44199;1267.133377;-24.910475;35886.716259;8472.912455;Soudan;-2663.065727;101449.334099;314.769005;1280.880803
44200;84.276102;-18.765472;6120.411333;1540.169606;Soulvache;67.217687;67.217687;-236.408114;6563.658443
44201;-12280.834536;-1389.807433;99294.964885;13404.322104;Sucé-sur-Erdre;666.327510;666.327510;843.672292;14773.594707
44202;2058.019285;634.668419;30823.315171;7458.889291;Teillé;2039.590533;21608.706097;-185.019932;2193.410478
44203;1196.612887;356.663655;34393.297838;4169.098111;Le Temple-de-Bretagne;0.000000;0.000000;69.575007;712.798704
44204;-7039.942186;-4136.061486;101354.917903;22267.721114;Thouaré-sur-Loire;1052.625190;10794.106642;1832.324491;40421.526382
44205;2781.922049;206.793656;40532.072232;6138.417131;Les Touches;109.460280;2986.435180;666.926673;5657.656037
44206;2531.310838;470.529395;31072.465990;8088.348434;Touvois;-286.997633;350.851525;-632.885363;2727.158489
44207;1696.733129;-264.977439;17487.404361;4379.972707;Trans-sur-Erdre;0.000000;0.000000;179.639698;3597.371680
44208;1004.169489;240.642073;15357.931643;3968.433920;Treffieux;20.637599;20.637599;732.734889;4081.547050
44209;-11735.107466;-2554.637007;116856.580573;20787.995753;Treillières;746.398929;16421.099364;2062.920402;37317.840875
44210;-11413.743966;-6091.329906;79590.957807;28155.544026;Trignac;617.615378;13195.764628;4035.410761;126691.651061
44211;8168.676029;224.119182;120521.894099;24839.568368;La Turballe;453.892055;1868.516910;6124.345260;43830.944297
44212;-14703.735965;-6378.299042;112525.223889;28783.212886;Vallet;1174.719857;135011.031341;17878.889349;64285.938972
44213;15416.441249;3607.417039;73309.234816;20013.213026;Loireauxence;3203.942003;28040.335138;63.724219;21152.108333
44214;2682.825616;512.091114;36520.313455;7476.357810;Vay;0.000000;0.000000;29.446567;822.667367
44215;-40398.572736;-9719.490739;291963.586430;66559.871229;Vertou;-6253.389553;108185.467322;10081.546306;111481.036073
44216;3119.376939;994.540621;63030.504044;20895.732494;Vieillevigne;108.981385;15804.243014;859.105651;13143.795598
44217;37277.046947;6135.771458;37277.046947;6135.771458;Vigneux-de-Bretagne;-173.373109;19741.310571;2924.663473;31686.643704
44218;572.123741;365.229510;12934.192137;3985.837502;Villepot;134.048797;459.675444;14.578534;278.805109
44219;720.936055;-115.629890;10982.986040;5362.559064;Vritz;-561.382114;18368.493536;283.806277;653.843708
44220;2384.218562;22.281860;28969.048765;2867.746063;Vue;9.856876;566.155833;4.139683;162.621329
44221;2092.193884;-327.708897;25870.554174;3347.968130;La Chevallerais;0.000000;0.000000;-9.389088;607.269398
44222;930.304313;247.162968;22148.617812;2678.315192;La Roche-Blanche;0.000000;0.000000;50.138707;356.436722
44223;2381.542633;-701.951813;55725.153300;8601.529128;Geneston;1856.728762;13153.256664;470.874524;12097.339370
44224;2378.097492;99.259801;28013.771423;4811.203210;La Grigonnais;-131.718049;4385.721848;-115.485513;1110.415861
45001;364.035771;10.717175;3746.795479;1309.711997;Adon;0.000000;0.000000;-2.458258;572.035486
45002;498.102932;-71.786454;8249.245492;1391.886584;Aillant-sur-Milleron;0.000000;0.000000;154.116859;262.894099
45004;-52628.814626;-13034.089820;121686.208506;29801.463383;Amilly;-12680.169198;169047.411835;1455.370058;291971.740687
45006;1076.871481;-364.522622;29801.473975;3651.851569;Ardon;-3341.166725;68459.565475;3793.612614;34748.433014
45008;2842.231147;99.107054;29779.578054;9948.417282;Artenay;1885.391276;24204.357981;7355.788879;39344.783434
45016;394.795136;-21.220370;19921.690961;5085.973759;Autry-le-Châtel;0.000000;0.000000;-348.414165;72.037742
45017;178.444376;-125.826232;8307.263022;1404.575124;Auvilliers-en-Gâtinais;0.000000;0.000000;-87.369950;641.622333
45019;599.354928;39.328483;14643.251527;1481.345794;Baccon;-120.896605;1968.945665;-652.417492;3229.341071
45020;769.515321;34.751227;18661.956155;2435.136268;Le Bardon;-323.644787;2077.565118;105.245103;189.008146
45023;419.766381;14.698448;3147.425241;938.362831;Batilly-en-Puisaye;0.000000;0.000000;0.000000;0.000000
45024;2260.832926;-148.938049;36742.647774;6964.445319;Baule;-228.898565;5182.542682;3871.637434;35803.164985
45026;1205.106806;-138.593018;28413.618882;3338.853589;Bazoches-sur-le-Betz;291.890898;291.890898;39.851171;39.851171
45027;648.627266;-363.296565;11423.915414;1892.137529;Beauchamps-sur-Huillard;0.000000;0.000000;0.000000;0.000000
45028;4994.355213;-614.652951;116915.941914;32250.969736;Beaugency;-4128.959249;70525.417744;7345.348500;35918.844394
45029;3768.262210;-390.258826;43649.800211;6855.082430;Beaulieu-sur-Loire;134.929510;7615.843734;-167.398398;1810.200134
45031;1034.180391;-588.578760;31819.459384;10003.624300;Bellegarde;-10829.548087;29198.450317;1064.999665;17302.556815
45032;434.019597;346.990034;6993.955179;1385.621854;Le Bignon-Mirabeau;0.000000;0.000000;-39.217145;229.452429
45034;1467.434567;-779.548136;36287.703030;5248.389357;Boigny-sur-Bionne;-2518.062087;7771.967636;336.909336;22753.774911
45036;1017.992458;85.465336;22696.920449;2532.717206;Boismorand;0.000000;0.000000;-101.590787;4355.397351
45039;1066.459898;-73.814736;14430.343990;4026.573993;Bonnée;229.648009;1913.075356;1531.160714;11172.455318
45040;944.790741;-854.240802;40749.700049;9062.839876;Bonny-sur-Loire;-154.110693;4956.688293;205.793358;22206.603528
45042;3525.070489;-98.081556;42102.069971;6889.040344;Les Bordes;333.408956;333.408956;98.351688;1844.594151
45043;352.485161;-176.464255;17859.075018;1640.709768;Bou;0.000000;0.000000;57.999473;57.999473
45044;-68.629513;43.716251;4742.409660;507.499495;Bougy-lez-Neuville;-42.980001;72.447999;0.000000;0.000000
45046;745.290838;140.523664;10548.459703;3115.434200;Boulay-les-Barres;0.000000;0.000000;51.558109;2173.536867
45049;1942.019651;349.652827;28368.685923;4898.482467;Bouzy-la-Forêt;96.355904;507.694015;97.371556;837.370504
45051;2234.802513;104.641715;31062.394044;5317.518140;Bray-en-Val;-1220.652635;16486.727695;231.243286;2055.331148
45052;-1444.124782;-261.149779;779.945684;193.871569;Breteau;0.000000;0.000000;0.000000;0.000000
45053;2975.796911;787.665302;82884.856128;26731.231591;Briare;11474.217829;62455.822708;-4119.374251;73418.964506
45055;405.991286;30.710219;7839.763220;749.672216;Bricy;0.000000;0.000000;8880.539226;52353.074345
45058;88.268005;-31.312992;3645.507805;497.336440;Bucy-le-Roi;-403.211397;545.134805;0.000000;0.000000
45059;292.778854;65.025106;4582.241705;1316.956901;Bucy-Saint-Liphard;0.000000;0.000000;51.485529;425.549043
45060;633.539990;-442.585550;19106.390361;3470.836858;La Bussière;6205.164101;6205.164101;33.722663;1399.521720
45061;1855.008351;-178.006647;38041.898868;6926.775760;Cepoy;-432.559318;5318.423762;196.535869;2021.864107
45062;2220.443048;149.904428;22326.694877;6096.521211;Cercottes;559.292632;963.373121;1507.321655;6328.633065
45063;1082.990225;209.019020;26605.036894;6660.356594;Cerdon;-11.149155;337.495986;54.424751;2403.816195
45064;512.783159;-1.662057;11399.292776;1644.671897;Cernoy-en-Berry;0.000000;0.000000;61.886960;472.321151
45066;605.712721;-170.407361;16564.310364;1109.843199;Chailly-en-Gâtinais;0.000000;0.000000;18.842272;254.608342
45067;5360.201308;-1305.317742;67768.154917;10595.728694;Chaingy;-3684.091777;34517.756127;804.703923;10284.125306
45068;-62565.646527;-19935.646194;68269.151668;20407.581544;Châlette-sur-Loing;-16743.183538;208443.751395;8333.169465;86538.502653
45070;0.000000;0.000000;0.000000;0.000000;Champoulet;0.000000;0.000000;-347.351676;128.501647
45072;1848.374772;177.663629;28805.218466;2299.577707;Chanteau;-3691.412984;58746.632626;708.277155;16325.406172
45073;557.044400;64.750982;13379.838610;2437.894908;Chantecoq;26.279989;226.287310;-60.356000;76.018235
45074;143.537616;31.232971;2564.396163;402.201467;La Chapelle-Onzerain;0.000000;0.000000;0.000000;0.000000
45075;-87035.482244;-21957.388673;46487.707009;11357.724835;La Chapelle-Saint-Mesmin;7470.670428;146458.609607;-8168.817629;165227.886545
45076;0.000000;0.000000;0.000000;0.000000;La Chapelle-Saint-Sépulcre;-6.072296;156.813327;0.000000;0.000000
45077;829.224615;-87.712225;14200.684466;1043.626692;La Chapelle-sur-Aveyron;0.000000;0.000000;29.587968;412.335119
45078;14.014652;-93.902237;6012.574077;1073.303447;Chapelon;0.000000;0.000000;0.000000;0.000000
45079;99.314111;278.495825;3077.843391;932.347190;Le Charme;0.000000;0.000000;213.655866;874.305386
45081;719.963972;-111.374854;11505.961990;1136.747572;Charsonville;20.788678;161.742002;-320.031404;2870.450345
45082;9589.133902;-327.773536;148066.256593;34847.705559;Châteauneuf-sur-Loire;-756.750188;92194.135166;6110.279256;77090.978340
45083;1070.990316;-570.325911;47781.340563;13002.204900;Château-Renard;-906.956361;48250.641487;1572.645199;13396.323697
45084;764.516510;226.576833;11615.191789;1798.343928;Châtenoy;0.000000;0.000000;0.000000;0.000000
45085;1056.710266;-44.062667;44617.908533;10991.191849;Châtillon-Coligny;657.054028;2008.704710;6584.693796;16459.098623
45087;4278.657851;-305.840576;65245.161715;14571.376997;Châtillon-sur-Loire;-96.338358;1843.983162;523.873987;11160.399389
45089;-19093.083232;-4519.281875;116595.698177;21385.936617;Chécy;4532.112188;7242.426329;-11260.490721;112584.293202
45091;379.174583;-23.568807;8599.368494;1240.351948;Chevannes;0.000000;0.000000;111.229024;1225.059152
45092;2320.437700;154.801092;31115.105534;2971.483223;Chevillon-sur-Huillard;137.693470;933.938987;11.051429;704.768548
45093;2997.574664;-95.168557;48522.575095;7018.247514;Chevilly;2462.083877;25965.815310;1802.680766;10122.474527
45094;-1732.071387;-158.085441;4305.756124;380.993347;Chevry-sous-le-Bignon;0.000000;0.000000;25.246413;25.246413
45096;1169.656457;-335.004415;15874.744254;982.858532;Les Choux;-33.007061;439.903183;246.626883;696.182532
45097;1531.136398;165.751563;26701.012355;5203.683481;Chuelles;2203.748902;13868.331604;122.363179;1076.718038
45098;4803.703204;-640.599681;66896.050307;10919.529857;Cléry-Saint-André;-1160.175353;2427.853792;498.297666;6964.163468
45099;660.503309;1.253320;11445.947481;1346.131686;Coinces;0.000000;0.000000;591.705089;4503.065990
45100;594.277390;64.212319;9406.468088;1326.304298;Combleux;0.000000;0.000000;0.000000;0.000000
45101;877.189567;-239.733319;7284.947049;1276.952655;Combreux;0.000000;0.000000;107.784971;123.360971
45102;123.636623;65.892559;9268.633947;682.237916;Conflans-sur-Loing;97.859483;127.205379;0.000000;0.000000
45103;1687.473424;-296.535910;31453.412539;5637.619282;Corbeilles;179.626765;22357.513231;837.152340;6833.778045
45104;3573.056615;292.932233;42950.064726;5087.951030;Corquilleroy;-639.613143;2664.530149;6.002453;2200.636609
45105;-96.345142;-105.890852;1486.458992;646.073814;Cortrat;0.000000;0.000000;0.000000;0.000000
45107;-304.882595;6.138776;7570.661207;1643.703275;Coudroy;0.000000;0.000000;0.000000;0.000000
45108;2617.639824;6.194687;52118.952332;10257.060794;Coullons;-3202.080850;81353.388112;-1660.677839;11759.524528
45109;804.122289;-134.731639;12086.464899;1656.232056;Coulmiers;0.000000;0.000000;0.000000;0.000000
45112;666.349847;324.023790;7374.627588;1946.291810;La Cour-Marigny;0.000000;0.000000;83.921521;369.019567
45113;206.546445;-186.518448;5583.616224;648.383459;Courtemaux;0.000000;0.000000;0.000000;0.000000
45114;232.910954;-42.356381;5681.217877;195.855968;Courtempierre;0.000000;0.000000;0.000000;0.000000
45115;2616.862020;-1032.875923;93798.102085;19638.409757;Courtenay;2248.823858;46511.904858;-141.356409;32915.206561
45116;813.348336;-0.423109;17258.822550;1927.429457;Cravant;0.000000;0.000000;-49.725826;472.869256
45120;211.197550;-193.895751;3964.303905;1686.618883;Dammarie-en-Puisaye;0.000000;0.000000;-111.247529;1260.614169
45121;-65.258713;-10.781260;11699.934436;1602.911081;Dammarie-sur-Loing;0.000000;0.000000;14.386804;14.386804
45122;3333.121412;-573.019032;36400.181281;7942.216902;Dampierre-en-Burly;6394.637213;12493.193162;294.425803;9411.640036
45123;2218.319075;-127.540177;35953.183712;4880.426317;Darvoy;24.064671;24.064671;-147.977410;4994.663612
45126;3593.289104;-406.504687;58560.678868;5396.890294;Donnery;1370.081852;181563.290790;-96.771508;2853.099345
45127;4139.275593;-441.215040;66107.582835;11512.437471;Dordives;-47.316130;11485.389915;-5.709327;11413.830627
45129;2947.042116;127.905966;23949.206701;4766.341186;Douchy-Montcorbon;450.429603;2370.445678;-2306.411552;4444.577474
45130;811.463948;371.179702;24558.487091;2719.293277;Dry;-2145.709192;5601.758341;563.136373;6014.430814
45134;1656.044821;60.242471;26138.082653;6346.158813;Épieds-en-Beauce;44.187294;327.547425;1443.446199;14438.203445
45136;1052.684223;27.319707;15141.266778;1844.074517;Ervauville;0.000000;0.000000;246.776523;1039.724978
45138;-811.400274;-421.418183;880.495560;367.221308;Escrignelles;0.000000;0.000000;0.000000;0.000000
45141;-41.030755;-115.288048;4276.719851;1068.841169;Faverelles;0.000000;0.000000;0.000000;0.000000
45142;5872.312199;314.059885;71647.449004;9806.226317;Fay-aux-Loges;799.211529;3844.581903;2335.627920;8033.707272
45143;0.000000;0.000000;0.000000;0.000000;Feins-en-Gâtinais;0.000000;0.000000;0.000000;0.000000
45144;1002.076100;-212.899170;22657.386340;2698.481485;Férolles;0.000000;0.000000;86.695929;1785.640743
45145;3120.839844;-241.790625;76440.174684;12387.941333;Ferrières-en-Gâtinais;2972.291254;41439.447718;1435.035029;15124.785302
45146;8746.183568;430.897804;140238.302712;27425.231102;La Ferté-Saint-Aubin;3918.082197;61032.723659;4253.710174;38382.493943
45147;-31725.252245;-12685.632735;196800.121999;65343.064767;Fleury-les-Aubrais;-11984.049278;374546.586477;389.472045;248685.161034
45148;949.900080;46.890055;37486.428506;6148.806040;Fontenay-sur-Loing;-2289.867815;27320.129156;-41.508540;11359.352861
45149;477.885897;-71.636932;8345.784260;511.623445;Foucherolles;0.000000;0.000000;0.000000;0.000000
45150;-1637.058881;-218.105044;1705.774628;231.313094;Fréville-du-Gâtinais;0.000000;0.000000;40.292607;213.821278
45152;304.874240;-46.357645;4304.288671;340.261860;Gémigny;0.000000;0.000000;0.000000;0.000000
45153;290.976653;-128.076721;15473.156253;2531.241636;Germigny-des-Prés;0.000000;0.000000;3.739452;3.739452
45154;3342.657489;-227.142487;31710.928915;4346.000081;Gidy;106804.898566;106804.898566;916.128097;17896.646208
45155;-27296.979741;-14032.685001;175900.598293;62091.932369;Gien;-5460.311637;212150.656562;-6620.309268;183876.363497
45156;409.127469;151.934376;13198.500524;1309.999185;Girolles;0.000000;0.000000;78.423323;195.917340
45158;243.379833;-171.014908;7128.943957;1170.625396;Gondreville;-47.550929;293.376606;1377.139527;3934.267832
45161;925.960313;-16.188853;18072.492319;1291.938025;Griselles;0.000000;0.000000;6.984049;983.105411
45164;546.894154;-426.744411;14701.964312;2012.169851;Guilly;344.591233;344.591233;-253.103279;1457.296682
45165;1115.402925;-278.347168;13451.169944;1662.284189;Gy-les-Nonains;-46.774999;625.584968;-48.633000;41.775000
45166;385.100880;-48.417114;4736.118590;833.550335;Huêtre;0.000000;0.000000;-289.508000;543.652000
45167;2740.172340;-80.750330;33550.181818;4549.523894;Huisseau-sur-Mauves;28.312757;586.559469;43.945924;4052.917415
45168;146.763753;-161.261193;11673.561633;1300.034131;Ingrannes;-41.724779;1083.039383;-44.741854;685.495487
45169;-36578.205211;-7462.781989;85934.368074;18904.812790;Ingré;1246.933193;27393.139446;2500.377437;85837.779766
45171;422.164560;-221.355875;14661.218849;2170.209934;Isdes;0.000000;0.000000;-20.622394;144.814787
45173;3830.322438;-252.935233;85782.550844;17392.099989;Jargeau;48.662378;14179.472854;604.363976;12153.007103
45175;1942.396385;-223.436132;33284.687856;3991.442868;Jouy-le-Potier;5.654867;63.997103;-229.871947;1673.755830
45178;2394.384727;-350.749597;32216.612959;5841.262490;Ladon;-295.061709;2721.537081;3043.374398;13881.781337
45179;6455.502228;434.886205;62680.279901;5570.129892;Lailly-en-Val;1752.487586;10978.501846;283.363651;6527.156596
45180;0.000000;0.000000;0.000000;0.000000;Langesse;0.000000;0.000000;0.000000;0.000000
45182;1772.949223;112.900982;32212.840628;5005.424927;Ligny-le-Ribault;-30.009482;1295.480270;728.426801;2221.915205
45183;75.678557;37.181986;2180.718283;643.616663;Lion-en-Beauce;0.000000;0.000000;0.000000;0.000000
45184;983.362670;193.699474;11106.364716;1711.241162;Lion-en-Sullias;0.000000;0.000000;0.000000;0.000000
45185;2317.386059;143.104172;2317.386059;143.104172;Lombreuil;219.576260;540.831764;-270.759565;1496.092087
45186;393.671269;-14.023361;11354.766154;1737.699828;Lorcy;45.360966;91.388179;677.221236;1678.164678
45187;5148.898033;298.312621;59437.869770;19111.749079;Lorris;-6505.261143;96324.770121;-220.142616;19037.929786
45188;3116.440265;-758.888192;46330.052214;6297.763434;Loury;-43.887034;1708.531475;1750.963678;12058.722798
45189;7.799292;-95.199130;6866.570970;783.439457;Louzouer;0.000000;0.000000;0.000000;0.000000
45191;3500.778718;-306.221445;104069.246244;21329.464951;Le Malesherbois;5838.663655;249263.299335;9154.912837;84557.706318
45193;2093.869790;419.993942;45463.029584;7071.688536;Marcilly-en-Villette;1564.540037;8703.861360;-1738.580188;2843.606998
45194;3610.547620;-27.395798;52035.938130;7286.292856;Mardié;-98.689568;1276.261894;343.619816;4578.658314
45196;1496.849607;-172.160894;26371.920331;4249.345925;Mareau-aux-Prés;-19.307298;881.365761;36.519385;628.960011
45197;3302.155149;-325.461132;26373.273140;3915.873667;Marigny-les-Usages;164.406439;1070.647165;394.477812;1444.042349
45199;682.997192;348.904880;11869.892445;1779.357638;Melleroy;0.000000;0.000000;59.794468;59.794468
45200;1402.336443;-35.177142;36887.046097;5248.407316;Ménestreau-en-Villette;149.286155;1764.936137;360.508807;644.663857
45201;0.000000;0.000000;0.000000;0.000000;Mérinville;0.000000;0.000000;0.000000;0.000000
45202;471.827644;15.724993;17659.848837;1869.432902;Messas;-35.399544;294.443448;-829.927217;7482.413973
45203;4818.776210;700.695829;87215.768914;24495.288768;Meung-sur-Loire;-2529.218103;68180.224444;-147.104516;83367.106379
45204;938.100648;411.643672;17019.846897;2988.751771;Mézières-lez-Cléry;290.225397;3091.312797;-6.006955;563.844756
45205;275.544369;-301.549643;5784.587492;1922.650959;Mézières-en-Gâtinais;0.000000;0.000000;115.874428;209.281471
45206;171.004810;41.068659;6704.674204;606.615552;Mignères;0.000000;0.000000;-174.155653;1917.576155
45207;210.505175;19.130902;8196.321584;348.051709;Mignerette;0.000000;0.000000;0.000000;0.000000
45208;-50495.491315;-30422.851820;110223.395522;63141.903296;Montargis;141.530463;4940.693278;155.680409;115947.176332
45210;972.107635;-141.417926;17667.471426;3710.247743;Montbouy;-5.710145;386.834593;335.184842;1144.672176
45211;807.753901;-47.603851;9810.687340;1174.921554;Montcorbon;0.000000;0.000000;0.000000;0.000000
45212;-70.310040;-365.798066;31560.079837;3649.830856;Montcresson;0.000000;0.000000;163.144807;3164.513279
45213;826.135093;-153.367983;17137.958834;2890.089925;Montereau;0.000000;0.000000;-35.214686;2113.531399
45216;199.083321;116.207953;2307.377324;1056.872581;Mormant-sur-Vernisson;-112.505754;22.501151;-62.535821;3642.989931
45218;0.000000;0.000000;0.000000;0.000000;Le Moulinet-sur-Solin;0.000000;0.000000;0.000000;0.000000
45219;0.000000;0.000000;0.000000;0.000000;Moulon;0.000000;0.000000;0.000000;0.000000
45222;1314.909116;-107.154682;28671.070924;3143.081543;Nargis;0.000000;0.000000;1325.593656;12405.468253
45223;123.255346;-57.306091;8804.049577;1732.604093;Nesploy;8.994575;86.373223;185.134921;1155.739494
45224;5535.665926;-508.363958;67827.150811;15372.237541;Neuville-aux-Bois;10783.404299;40321.129129;9582.642875;63119.478337
45226;2117.886712;-90.952333;27998.940050;3193.853316;Neuvy-en-Sullias;911.023495;911.023495;-144.453616;428.346113
45227;1804.501835;-48.213194;32866.069183;3908.815788;Nevoy;8.676840;106.862999;1902.925185;9276.830773
45229;1480.826285;156.032371;56694.068164;9587.889811;Nogent-sur-Vernisson;-3127.568100;46098.167356;2681.219001;13239.616189
45230;178.057913;-376.300444;17819.330378;3304.205692;Noyers;0.000000;0.000000;181.277586;1324.055200
45232;-35937.247013;-11280.911623;261163.204198;63630.661070;Olivet;4322.096439;16358.478486;6802.907567;281231.720193
45234;0.000000;0.000000;0.000000;0.000000;Orléans;33983.637477;530765.672642;-14702.168403;1366475.832391
45235;6627.479424;471.950446;59485.690889;14306.768098;Ormes;3822.881026;155475.881620;9814.764589;81405.920245
45238;1585.876112;12.069504;16933.013118;2256.314716;Ousson-sur-Loire;0.000000;0.000000;0.000000;0.000000
45239;374.528930;-30.371741;9828.251801;1173.305966;Oussoy-en-Gâtinais;0.000000;0.000000;-7.446336;325.032634
45241;344.670132;-316.862005;8955.511474;2006.918681;Ouvrouer-les-Champs;256.797327;2146.375729;13.841897;186.149099
45242;0.000000;0.000000;0.000000;0.000000;Ouzouer-des-Champs;0.000000;0.000000;116.950529;3649.709876
45243;225.001214;-94.550761;5347.918466;1504.410650;Ouzouer-sous-Bellegarde;0.000000;0.000000;45.731893;45.731893
45244;3744.787195;180.908391;81568.934367;11034.186774;Ouzouer-sur-Loire;126.913602;11060.379390;118.300444;5641.228694
45245;1491.031986;-362.201525;25405.689616;6904.566483;Ouzouer-sur-Trézée;40.688949;322.228144;-451.510500;923.518235
45247;3728.806779;-357.334742;61139.676343;9058.436476;Pannes;953.994215;46274.327629;713.262067;17879.526342
45248;2449.580752;-447.573818;38051.753661;7237.947428;Patay;-284.608462;4032.750337;-75.343818;19316.402975
45249;1287.080083;-7.283653;20759.158175;899.512412;Paucourt;0.000000;0.000000;-57.870873;887.148788
45250;154.252838;-85.307464;6047.094435;458.512160;Pers-en-Gâtinais;1.333145;11.341064;0.000000;0.000000
45251;532.845905;-223.365951;7591.009952;1742.449098;Pierrefitte-ès-Bois;0.000000;0.000000;153.618579;412.262935
45252;0.000000;0.000000;0.000000;0.000000;Pithiviers;1427.311253;276823.239532;-1799.257738;98562.621209
45254;3116.672781;-625.222863;49152.416714;8840.604906;Poilly-lez-Gien;-52.973325;15298.215307;3.450212;18509.776181
45255;327.961164;98.512807;8858.024832;1042.118580;Préfontaines;32.228991;547.899235;166.175469;177.817543
45256;47.086150;59.939746;5158.419670;799.828810;Presnoy;0.000000;0.000000;0.000000;0.000000
45257;1117.135475;175.613295;10217.894053;1874.274410;Pressigny-les-Pins;-553.436904;8271.338766;5.430292;93.444464
45258;2436.172215;194.237685;60629.880963;14459.112949;Puiseaux;-299.345491;29759.391609;-116.333918;15658.110864
45259;3759.088668;90.097136;24282.728730;3135.370817;Quiers-sur-Bézonde;54.893640;639.338537;248.056299;4101.298535
45261;926.785001;169.090511;24812.648057;2527.539944;Rebréchien;104.090709;1059.716814;0.000000;0.000000
45262;0.000000;0.000000;0.000000;0.000000;Rouvray-Sainte-Croix;0.000000;0.000000;0.000000;0.000000
45264;-1670.317973;-203.718927;1960.848179;250.864881;Rozières-en-Beauce;0.000000;0.000000;0.000000;0.000000
45265;736.886936;24.029041;10807.263807;385.653808;Rozoy-le-Vieil;0.000000;0.000000;-42.998924;116.776331
